zip,county,pop
52228,19103,131627
52241,19103,131627
52338,19103,131627
52322,19103,131627
52314,19103,131627
52340,19103,131627
52776,19103,131627
52317,19103,131627
52227,19103,131627
52242,19103,131627
52358,19103,131627
52243,19103,131627
52253,19103,131627
52246,19103,131627
52333,19103,131627
52247,19103,131627
52203,19103,131627
52205,19105,20686
52306,19105,20686
52312,19105,20686
52216,19105,20686
52310,19105,20686
52032,19105,20686
52320,19105,20686
52212,19105,20686
52309,19105,20686
52253,19105,20686
52321,19105,20686
52362,19105,20686
52252,19105,20686
52336,19105,20686
52323,19105,20686
52218,19105,20686
52305,19105,20686
52033,19105,20686
50268,19107,10480
52356,19107,10480
52550,19107,10480
52562,19107,10480
52335,19107,10480
52585,19107,10480
52580,19107,10480
52248,19107,10480
52355,19107,10480
52586,19107,10480
50104,19107,10480
52316,19107,10480
52576,19107,10480
52568,19107,10480
52231,19107,10480
52591,19107,10480
50136,19107,10480
52561,19107,10480
50255,19107,10480
52563,19107,10480
50597,19109,15510
50511,19109,15510
50517,19109,15510
50451,19109,15510
50559,19109,15510
50522,19109,15510
50539,19109,15510
50556,19109,15510
50430,19109,15510
50519,19109,15510
50558,19109,15510
50514,19109,15510
50480,19109,15510
50483,19109,15510
50590,19109,15510
50560,19109,15510
50598,19109,15510
50570,19109,15510
50424,19109,15510
52656,19111,35741
52639,19111,35741
52657,19111,35741
52630,19111,35741
52658,19111,35741
52624,19111,35741
52625,19111,35741
52649,19111,35741
52648,19111,35741
52632,19111,35741
52631,19111,35741
52619,19111,35741
52626,19111,35741
52627,19111,35741
52328,19113,211954
52314,19113,211954
52228,19113,211954
52341,19113,211954
52310,19113,211954
52404,19113,211954
52202,19113,211954
52351,19113,211954
52401,19113,211954
52336,19113,211954
52338,19113,211954
52498,19113,211954
52344,19113,211954
52214,19113,211954
52402,19113,211954
52233,19113,211954
52227,19113,211954
52499,19113,211954
52409,19113,211954
52213,19113,211954
52406,19113,211954
52218,19113,211954
52305,19113,211954
52408,19113,211954
52302,19113,211954
52410,19113,211954
52405,19113,211954
52333,19113,211954
52324,19113,211954
52411,19113,211954
52219,19113,211954
52352,19113,211954
52253,19113,211954
52403,19113,211954
52205,19113,211954
52621,19115,11448
52640,19115,11448
52646,19115,11448
52754,19115,11448
52739,19115,11448
52653,19115,11448
52761,19115,11448
52738,19115,11448
52737,19115,11448
52752,19115,11448
52755,19115,11448
52659,19115,11448
52637,19115,11448
50060,19117,8913
50238,19117,8913
50068,19117,8913
50151,19117,8913
50272,19117,8913
50049,19117,8913
50139,19117,8913
51234,19119,11623
51242,19119,11623
51230,19119,11623
51240,19119,11623
51243,19119,11623
51235,19119,11623
51247,19119,11623
51201,19119,11623
51246,19119,11623
51239,19119,11623
51249,19119,11623
51237,19119,11623
51232,19119,11623
51241,19119,11623
50273,19121,15630
50033,19121,15630
50210,19121,15630
50222,19121,15630
50211,19121,15630
50229,19121,15630
50072,19121,15630
50240,19121,15630
50155,19121,15630
50070,19121,15630
50257,19121,15630
50149,19121,15630
50858,19121,15630
50261,19121,15630
50061,19121,15630
50218,19121,15630
52501,19123,22432
50207,19123,22432
52561,19123,22432
50027,19123,22432
50219,19123,22432
52595,19123,22432
50104,19123,22432
52550,19123,22432
50268,19123,22432
50256,19123,22432
52577,19123,22432
50044,19123,22432
50153,19123,22432
52553,19123,22432
52543,19123,22432
50251,19123,22432
50143,19123,22432
52534,19123,22432
52586,19123,22432
50062,19125,33388
50138,19125,33388
50252,19125,33388
50214,19125,33388
50057,19125,33388
50116,19125,33388
50256,19125,33388
50143,19125,33388
50228,19125,33388
50237,19125,33388
50139,19125,33388
50044,19125,33388
50163,19125,33388
50170,19125,33388
50119,19125,33388
50225,19125,33388
50219,19125,33388
50055,19127,40568
50609,19127,40568
50106,19127,40568
50005,19127,40568
50239,19127,40568
50162,19127,40568
50258,19127,40568
50148,19127,40568
50142,19127,40568
50621,19127,40568
50632,19127,40568
50141,19127,40568
50158,19127,40568
50120,19127,40568
50234,19127,40568
50635,19127,40568
50247,19127,40568
50078,19127,40568
50206,19127,40568
50051,19127,40568
51541,19129,15028
51561,19129,15028
51551,19129,15028
51540,19129,15028
51533,19129,15028
51549,19129,15028
51503,19129,15028
51554,19129,15028
51645,19129,15028
51571,19129,15028
51653,19129,15028
51534,19129,15028
51649,19129,15028
50466,19131,10761
50628,19131,10761
50603,19131,10761
50471,19131,10761
50455,19131,10761
50476,19131,10761
50458,19131,10761
50454,19131,10761
50460,19131,10761
50472,19131,10761
50481,19131,10761
50464,19131,10761
50461,19131,10761
50426,19131,10761
51019,19133,9242
51545,19133,9242
51051,19133,9242
51063,19133,9242
51060,19133,9242
51523,19133,9242
51026,19133,9242
51056,19133,9242
51572,19133,9242
51055,19133,9242
51529,19133,9242
51034,19133,9242
51040,19133,9242
51010,19133,9242
51558,19133,9242
52553,19135,7979
52536,19135,7979
52571,19135,7979
50044,19135,7979
50150,19135,7979
52531,19135,7979
52569,19135,7979
51532,19137,10710
51541,19137,10710
51573,19137,10710
50864,19137,10710
51533,19137,10710
51638,19137,10710
50847,19137,10710
51566,19137,10710
50857,19137,10710
51645,19137,10710
52754,19139,42729
52766,19139,42729
52358,19139,42729
52726,19139,42729
52749,19139,42729
52759,19139,42729
52760,19139,42729
52739,19139,42729
52747,19139,42729
52776,19139,42729
52720,19139,42729
52778,19139,42729
52769,19139,42729
52761,19139,42729
51201,19141,14302
51232,19141,14302
51014,19141,14302
51231,19141,14302
51346,19141,14302
51046,19141,14302
51022,19141,14302
51009,19141,14302
51238,19141,14302
51350,19141,14302
51248,19141,14302
51058,19141,14302
51035,19141,14302
51047,19141,14302
51245,19141,14302
51248,19143,6413
51350,19143,6413
51243,19143,6413
51249,19143,6413
51345,19143,6413
51201,19143,6413
51354,19143,6413
51346,19143,6413
51232,19143,6413
51630,19145,15902
51631,19145,15902
51651,19145,15902
51645,19145,15902
51647,19145,15902
51656,19145,15902
50864,19145,15902
51636,19145,15902
51638,19145,15902
51637,19145,15902
51601,19145,15902
51632,19145,15902
51358,19147,9402
50554,19147,9402
50546,19147,9402
50528,19147,9402
50527,19147,9402
50578,19147,9402
50515,19147,9402
50581,19147,9402
51364,19147,9402
50562,19147,9402
51342,19147,9402
50598,19147,9402
50597,19147,9402
50536,19147,9402
50539,19147,9402
51045,19149,24911
51038,19149,24911
51024,19149,24911
51028,19149,24911
51027,19149,24911
51062,19149,24911
51031,19149,24911
51008,19149,24911
51023,19149,24911
51108,19149,24911
51109,19149,24911
51001,19149,24911
51050,19149,24911
50593,19151,7307
50563,19151,7307
50541,19151,7307
50597,19151,7307
50568,19151,7307
50554,19151,7307
50540,19151,7307
50575,19151,7307
50581,19151,7307
50524,19151,7307
50573,19151,7307
50510,19151,7307
50574,19151,7307
50571,19151,7307
50546,19151,7307
50562,19151,7307
50360,19153,431811
50361,19153,431811
50131,19153,431811
50023,19153,431811
50323,19153,431811
50124,19153,431811
50304,19153,431811
50007,19153,431811
50073,19153,431811
50317,19153,431811
50324,19153,431811
50046,19153,431811
50311,19153,431811
50392,19153,431811
50032,19153,431811
50243,19153,431811
50315,19153,431811
50169,19153,431811
50265,19153,431811
50380,19153,431811
50047,19153,431811
50021,19153,431811
50302,19153,431811
50327,19153,431811
50364,19153,431811
50319,19153,431811
50035,19153,431811
50312,19153,431811
50054,19153,431811
50313,19153,431811
50314,19153,431811
50316,19153,431811
50362,19153,431811
50321,19153,431811
50168,19153,431811
50309,19153,431811
50318,19153,431811
50244,19153,431811
50303,19153,431811
50161,19153,431811
50322,19153,431811
50009,19153,431811
50237,19153,431811
50109,19153,431811
50368,19153,431811
50226,19153,431811
50325,19153,431811
50320,19153,431811
50305,19153,431811
50328,19153,431811
50061,19153,431811
50395,19153,431811
50266,19153,431811
50310,19153,431811
50111,19153,431811
50359,19153,431811
50301,19153,431811
50398,19153,431811
50947,19153,431811
50228,19153,431811
50156,19153,431811
50363,19153,431811
50391,19153,431811
51541,19155,92793
51521,19155,92793
51503,19155,92793
51532,19155,92793
51559,19155,92793
51536,19155,92793
51525,19155,92793
51553,19155,92793
51501,19155,92793
51548,19155,92793
51571,19155,92793
51502,19155,92793
51570,19155,92793
51526,19155,92793
51510,19155,92793
51577,19155,92793
51549,19155,92793
51555,19155,92793
51576,19155,92793
51542,19155,92793
51560,19155,92793
51535,19155,92793
51544,19155,92793
51575,19155,92793
52339,19157,18888
52211,19157,18888
50171,19157,18888
52347,19157,18888
50106,19157,18888
52222,19157,18888
50207,19157,18888
50112,19157,18888
52221,19157,18888
50157,19157,18888
52232,19157,18888
52215,19157,18888
50027,19157,18888
50242,19157,18888
50153,19157,18888
50835,19159,5123
50133,19159,5123
50845,19159,5123
50854,19159,5123
50863,19159,5123
50074,19159,5123
50860,19159,5123
50836,19159,5123
50583,19161,10307
51020,19161,10307
51458,19161,10307
50567,19161,10307
51433,19161,10307
50561,19161,10307
51431,19161,10307
50588,19161,10307
51053,19161,10307
51466,19161,10307
51448,19161,10307
50568,19161,10307
51450,19161,10307
51436,19161,10307
50535,19161,10307
52765,19163,165432
52768,19163,165432
52747,19163,165432
52803,19163,165432
52807,19163,165432
52758,19163,165432
52769,19163,165432
52805,19163,165432
52726,19163,165432
52802,19163,165432
52808,19163,165432
52722,19163,165432
52746,19163,165432
52806,19163,165432
52728,19163,165432
52804,19163,165432
52753,19163,165432
52745,19163,165432
52809,19163,165432
52767,19163,165432
52801,19163,165432
52773,19163,165432
52756,19163,165432
52748,19163,165432
50025,19165,12158
51543,19165,12158
51563,19165,12158
51447,19165,12158
51527,19165,12158
51529,19165,12158
51531,19165,12158
51552,19165,12158
51578,19165,12158
51530,19165,12158
51455,19165,12158
51446,19165,12158
51537,19165,12158
50076,19165,12158
51454,19165,12158
51577,19165,12158
51521,19165,12158
51562,19165,12158
51579,19165,12158
51565,19165,12158
51570,19165,12158
51027,19167,33776
51041,19167,33776
51240,19167,33776
51031,19167,33776
51023,19167,33776
51250,19167,33776
51234,19167,33776
51201,19167,33776
51011,19167,33776
51235,19167,33776
51239,19167,33776
51022,19167,33776
51050,19167,33776
51036,19167,33776
51003,19167,33776
51244,19167,33776
51247,19167,33776
51238,19167,33776
51232,19167,33776
50206,19169,89734
50014,19169,89734
50247,19169,89734
50156,19169,89734
50010,19169,89734
50201,19169,89734
50056,19169,89734
50012,19169,89734
50055,19169,89734
50239,19169,89734
50013,19169,89734
50154,19169,89734
50124,19169,89734
50248,19169,89734
50230,19169,89734
50046,19169,89734
50244,19169,89734
50278,19169,89734
50105,19169,89734
50236,19169,89734
50161,19169,89734
50122,19169,89734
50134,19169,89734
50011,19169,89734
52215,19171,17746
52208,19171,17746
52342,19171,17746
52348,19171,17746
52225,19171,17746
50632,19171,17746
50158,19171,17746
52217,19171,17746
50651,19171,17746
50612,19171,17746
50635,19171,17746
50173,19171,17746
50669,19171,17746
52339,19171,17746
50652,19171,17746
52224,19171,17746
50106,19171,17746
50675,19171,17746
50840,19173,6292
51632,19173,6292
50862,19173,6292
50848,19173,6292
50836,19173,6292
50833,19173,6292
51646,19173,6292
50857,19173,6292
50851,19173,6292
50864,19173,6292
50841,19173,6292
50851,19175,12525
50254,19175,12525
50830,19175,12525
50074,19175,12525
50831,19175,12525
50174,19175,12525
50842,19175,12525
50801,19175,12525
50845,19175,12525
50861,19175,12525
50149,19175,12525
52570,19177,7565
52573,19177,7565
52565,19177,7565
52630,19177,7565
52554,19177,7565
52542,19177,7565
52626,19177,7565
52535,19177,7565
52651,19177,7565
52588,19177,7565
52551,19177,7565
52620,19177,7565
52548,19179,35449
52501,19179,35449
52554,19179,35449
52536,19179,35449
52531,19179,35449
52530,19179,35449
52553,19179,35449
52537,19179,35449
52533,19179,35449
52566,19179,35449
52563,19179,35449
50001,19181,46239
50320,19181,46239
50252,19181,46239
50047,19181,46239
50125,19181,46239
50145,19181,46239
50160,19181,46239
50210,19181,46239
50229,19181,46239
50257,19181,46239
50139,19181,46239
50061,19181,46239
50118,19181,46239
50151,19181,46239
50166,19181,46239
50241,19181,46239
50211,19181,46239
50225,19181,46239
50240,19181,46239
52621,19183,21765
52540,19183,21765
52585,19183,21765
52641,19183,21765
52247,19183,21765
52248,19183,21765
52738,19183,21765
52327,19183,21765
52356,19183,21765
52654,19183,21765
52353,19183,21765
52201,19183,21765
52359,19183,21765
50060,19185,6372
52590,19185,6372
52583,19185,6372
50123,19185,6372
50008,19185,6372
50068,19185,6372
52581,19185,6372
50052,19185,6372
52569,19185,6372
50238,19185,6372
50165,19185,6372
50147,19185,6372
50569,19187,37895
50594,19187,37895
50532,19187,37895
50566,19187,37895
50538,19187,37895
50524,19187,37895
50516,19187,37895
50548,19187,37895
50521,19187,37895
50543,19187,37895
50530,19187,37895
50591,19187,37895
50217,19187,37895
50563,19187,37895
50586,19187,37895
50249,19187,37895
50557,19187,37895
50544,19187,37895
50523,19187,37895
50518,19187,37895
50595,19187,37895
50501,19187,37895
50533,19187,37895
50473,19189,10800
50453,19189,10800
50424,19189,10800
50459,19189,10800
50434,19189,10800
50465,19189,10800
50450,19189,10800
50484,19189,10800
50480,19189,10800
50446,19189,10800
50478,19189,10800
50436,19189,10800
52162,19191,21033
52171,19191,21033
52161,19191,21033
52144,19191,21033
52136,19191,21033
52172,19191,21033
52168,19191,21033
52133,19191,21033
52132,19191,21033
52140,19191,21033
52101,19191,21033
52165,19191,21033
51039,19193,101948
51019,19193,101948
51106,19193,101948
51026,19193,101948
51030,19193,101948
51015,19193,101948
51006,19193,101948
51055,19193,101948
51111,19193,101948
51052,19193,101948
51105,19193,101948
51109,19193,101948
51028,19193,101948
51104,19193,101948
51061,19193,101948
51016,19193,101948
51034,19193,101948
51101,19193,101948
51056,19193,101948
51102,19193,101948
51048,19193,101948
51054,19193,101948
51004,19193,101948
51018,19193,101948
51108,19193,101948
51103,19193,101948
51007,19193,101948
51044,19193,101948
50472,19195,7581
50446,19195,7581
50440,19195,7581
50450,19195,7581
50461,19195,7581
50448,19195,7581
50464,19195,7581
50434,19195,7581
50401,19195,7581
50444,19195,7581
50459,19195,7581
50456,19195,7581
50006,19197,13173
50439,19197,13173
50577,19197,13173
50271,19197,13173
50420,19197,13173
50034,19197,13173
50447,19197,13173
50533,19197,13173
50542,19197,13173
50457,19197,13173
50101,19197,13173
50525,19197,13173
50599,19197,13173
50470,19197,13173
50071,19197,13173
50421,19197,13173
66039,20001,13364
